"","gene.id","radius","size","observed.tau_b","p.Decay","time"
"31846","DTX3",3,457,-0.00955372622763455,0.386,4.20220184326172
"21040","ATP2A3",2,20,-0.282940632751908,0.11,4.33526992797852
"31847","POGLUT1",3,508,0.00758534654357218,0.57,3.85236811637878
"31848","CORIN",3,141,0.0688249459322465,0.828,4.65129017829895
"31849","AZIN1",3,183,0.0137917537464128,0.567,4.8265061378479
"4283","PPM1L",4,1322,-0.0250468391328632,0.115,4.30575108528137
"516","PANX1",5,42,-0.208515668856511,0.051,4.93957996368408
"31850","ADAL",3,367,-0.0795325392347035,0.03,4.96375608444214
"31851","NFIL3",3,17,0,0.539,4.05291509628296
"31852","CIPC",3,210,-0.0873202303744052,0.059,4.07560801506042
"4284","TANGO2",4,1224,0.00689604423068719,0.6,4.60728788375854
"4285","QDPR",4,1380,-0.0482885403836069,0.012,3.61172294616699
"31853","PCBD2",3,219,-0.0128297682335532,0.412,4.80694913864136
"21041","SERPINB8",2,25,-0.259272486435067,0.07,3.882248878479
"21042","GPR37",2,8,-0.357142857142857,0.238,4.17652106285095
"21043","MFN1",2,156,0.00636754123210406,0.54,4.67935609817505
"21044","MFN2",2,156,-0.0547608545960949,0.199,4.27113103866577
"31854","RAD54L2",3,567,-0.0486847631390979,0.086,4.22471308708191
"31855","ATRX",3,567,-0.0830670560651178,0.009,3.85655903816223
"31856","KBTBD2",3,302,-0.0462333618749912,0.215,4.77629089355469
"31857","COTL1",3,830,-0.0325932131007722,0.131,5.28799200057983
"31858","DTWD2",3,241,-0.0473569176244005,0.199,3.649906873703
"31859","CDK5RAP1",3,361,-0.00252449464056723,0.481,4.16819310188293
"21045","WDFY1",2,20,-0.249653499486977,0.161,4.38991689682007
"4286","TRUB2",4,67,-0.14089833927276,0.081,4.16537690162659
"4287","ALDH16A1",4,1194,-0.0167252105297355,0.249,4.62102293968201
"4288","PSTK",4,1219,-0.0479621882717711,0.019,4.7305691242218
"31860","ACOT13",3,23,-0.187653398742596,0.236,4.44216799736023
"31861","TCOF1",3,670,0.0413612230657424,0.919,4.30158090591431
"31862","ATAD3B",3,497,-0.0526406998141301,0.083,3.90030312538147
"31863","BCL11A",3,190,0.0387563679478052,0.739,4.74585509300232
"31864","CCNO",3,653,0.0273480034895499,0.826,4.29923796653748
"31865","SIVA1",3,617,0.0030879413837191,0.557,3.84399819374084
"31866","FAHD2B",3,646,0.0140749859694224,0.687,4.30284380912781
"21046","PEX5L",2,20,-0.132063092780368,0.273,4.38855504989624
"31867","ZRANB3",3,615,0.0387632294820605,0.896,3.84945607185364
"31868","WDR73",3,663,0.050717986057807,0.948,4.25307989120483
"31869","RPUSD2",3,469,-0.0524772848625201,0.099,3.81110095977783
"4289","HACD2",4,1448,-0.0708976801377635,0.001,4.74802398681641
"4290","HACD4",4,1448,-0.0662173620041937,0.004,4.76432681083679
"4291","HACD3",4,1448,-0.0664894240937018,0.004,4.3537540435791
"4292","ELOVL2",4,852,-0.0807071332141341,0.004,4.48701190948486
"4293","ELOVL4",4,852,-0.0831407143010514,0.003,4.50595116615295
"4294","ELOVL7",4,925,-0.0682533319028432,0.008,4.23763918876648
"4295","ELOVL3",4,852,-0.0808717448174995,0.004,4.51404094696045
"4296","HACD1",4,1448,-0.0658050178997829,0.003,4.76807403564453
"31870","PIBF1",3,264,-0.0438935171969821,0.196,3.70911622047424
"4297","CARMIL2",4,1663,0.028089539253345,0.914,4.67793202400208
"21047","GPN1",2,59,-0.0932589150551319,0.213,4.06794786453247
"4298","MITD1",4,258,-0.0678286314626405,0.097,4.90445899963379
"4299","CELSR3",4,54,0.0478749206079821,0.66,4.55404591560364
"31871","GLOD4",3,237,-0.0514588087028618,0.155,3.78503918647766
"4300","NPAT",4,891,0.0128555176428732,0.697,4.37979698181152
"31872","KCNK1",3,468,-0.00302619061892458,0.46,4.13073706626892
"4301","IKZF5",4,804,-0.0224576495659769,0.224,4.1490740776062
"31873","TMEM177",3,605,0.0129793697857517,0.662,4.37068390846252
"4302","CRYM",4,597,-0.0140637963903386,0.332,5.1721830368042
"31874","TMEM186",3,202,-0.0724571009981771,0.112,4.27224016189575
"31875","MGME1",3,202,-0.0953854296205916,0.046,4.6866250038147
"4303","OCIAD1",4,802,-0.0517676776332648,0.037,4.49209594726562
"4304","MAIP1",4,802,-0.049762370873398,0.044,4.10106992721558
"31876","ANKRD42",3,582,0.0101203971533674,0.621,4.25460290908813
"31877","XPNPEP1",3,308,-0.0291930092338686,0.26,3.71834397315979
"4305","TAPT1",4,68,-0.0522181340769009,0.315,4.36276292800903
"4306","BSCL2",4,429,-0.114982356458561,0.001,4.3882999420166
"31878","ARL13B",3,258,-0.00281915615792866,0.455,4.47402405738831
"21048","PLS1",2,17,-0.214373231428136,0.226,4.54084205627441
"31879","MTMR12",3,223,-0.0374671382553358,0.247,3.64298701286316
"4307","ALKBH8",4,588,-0.0112636751487122,0.387,4.37488102912903
"21049","VPS50",2,17,-0.281800930988317,0.119,4.60752606391907
"4308","HPGD",4,1331,0.0344251794559288,0.947,4.08871698379517
"31880","PEX14",3,70,-0.0925737497494307,0.159,4.70973896980286
"21050","FOXN3",2,8,-0.5,0.119,4.00127506256104
"31881","FHOD1",3,118,-0.153164621971238,0.023,3.56743383407593
"31882","PLEKHO2",3,497,-0.0154879574703605,0.33,4.20889091491699
"128","RNF44",1,0,NA,1,4.09267687797546
"31883","CLK2",3,552,0.0336807003379802,0.826,4.24326586723328
"21051","DNAJC17",2,31,-0.0487135201444595,0.389,4.23372101783752
"4309","CDKN2AIP",4,863,0.00588951832252736,0.549,4.07338500022888
"517","UBAP2",5,557,-0.0315267876170832,0.168,4.62723398208618
"4310","PANK4",4,1531,-0.00404964121203749,0.412,4.39580512046814
"31884","PPCDC",3,762,-0.00381297948122254,0.451,4.40506410598755
"4311","PANK3",4,1531,-0.00217974460256467,0.458,4.74571800231934
"4312","COASY",4,1348,-0.0186333099937339,0.196,4.35242390632629
"4313","TRAK1",4,2042,0.00788158165003253,0.646,4.72447395324707
"21052","CHD7",2,17,-0.342997170285018,0.058,4.90888810157776
"31885","CD48",3,29,-0.365460120443414,0.006,4.03431606292725
"21053","COQ7",2,7,-0.276026223736942,0.271,4.86083006858826
"4314","SPATS2",4,1908,0.0285701101999964,0.924,4.07644891738892
"31886","FAAH2",3,11,-0.306235047481865,0.123,4.32694697380066
"518","STK16",5,11,-0.390695157547516,0.056,4.8993718624115
"31887","FAAH",3,10,-0.304500092797047,0.162,4.74584794044495
"31888","GATC",3,10,-0.187417843410583,0.28,4.37132501602173
"4315","PEX12",4,35,-0.215635339032766,0.053,4.68274116516113
"31889","PEX10",3,35,-0.265531377510072,0.032,4.67972207069397
"31890","PEX13",3,36,-0.141979535206924,0.157,4.21504807472229
"31891","STK35",3,235,-0.0135864846283653,0.398,4.72571897506714
"31892","PDIK1L",3,235,0.0153980159121473,0.586,4.77926111221313
"4316","APEH",4,1443,-0.0208702417652258,0.168,4.21198987960815
"31893","CPPED1",3,525,0.0255743926299327,0.773,4.27874302864075
"4317","DMXL2",4,1760,-0.0304025023986222,0.066,4.76479482650757
"31894","WRNIP1",3,254,-0.144340175867897,0.001,4.4328408241272
"4318","PUDP",4,389,-0.0638561641656249,0.059,5.04798412322998
"31895","ZBED1",3,422,0.0251917703071509,0.709,4.9689028263092
"4319","RILPL1",4,1289,-0.0465414962439379,0.018,4.19765686988831
"31896","C1QTNF1",3,250,-0.0339408858751459,0.265,4.82811307907104
"31897","ATAD3C",3,250,-0.044547412711129,0.189,4.86186003684998
"31898","NPEPPS",3,250,-0.0392441492931374,0.239,4.41666197776794
"31899","ARMT1",3,492,0.00699754738336077,0.572,4.26109981536865
"31900","RUBCN",3,192,-0.0240164167497875,0.324,4.78936290740967
"31901","DIRAS1",3,521,0.0917389034909082,0.993,4.46554899215698
"21054","NPEPL1",2,43,-0.123237455089644,0.235,4.34432601928711
"31902","CLEC7A",3,939,0.0269867718107392,0.839,4.37803483009338
"31903","RCAN3",3,506,-0.00632532126327741,0.432,3.82374095916748
"31904","EPSTI1",3,259,0.0375150007563632,0.736,4.82648396492004
"31905","CPEB2",3,734,0.00975650012203401,0.571,3.83236789703369
"4320","DMPK",4,1342,-0.0402175363734136,0.037,4.63715815544128
"21055","SETMAR",2,13,-0.130744090092123,0.37,4.59422397613525
"21056","KMT5C",2,13,-0.130744090092123,0.362,4.20510911941528
"31906","SLC12A4",3,62,-0.116445201698842,0.151,4.98593902587891
"31907","PDIA5",3,991,0.0293352127614265,0.861,4.47217512130737
"31908","LGI2",3,22,-0.282671448327839,0.069,4.0107159614563
"31909","PRAM1",3,636,-0.0316124861649984,0.165,4.32434892654419
"31910","RPAP1",3,133,-0.0488489835827643,0.226,4.79780888557434
"31911","TMEM185A",3,170,-0.13307501935627,0.018,4.35409092903137
"4321","NANP",4,481,-0.053569304592882,0.068,4.39886498451233
"31912","COX11",3,288,-0.0473217708686736,0.139,4.18182992935181
"31913","COX18",3,288,-0.0404082627820663,0.174,3.66561198234558
"31914","COX14",3,288,-0.0429114295030793,0.167,4.1256251335144
"31915","TDRD3",3,1015,0.058693927591573,0.986,3.95587301254272
"31916","MPP1",3,1287,0.031518513719551,0.905,4.46705198287964
"31917","MPP2",3,1287,0.0311197005227882,0.898,4.5202488899231
"31918","MPP3",3,1246,0.0358407717786426,0.924,4.07769584655762
"31919","CARD14",3,1246,0.0385754510005835,0.935,4.46632385253906
"63","DCBLD2",6,1355,-0.0448533312209346,0.019,4.8852219581604
"31920","ZFC3H1",3,93,-0.0637596152266754,0.281,3.90360498428345
"21057","HEMK1",2,36,-0.0336717514850737,0.472,4.49328088760376
"4322","MORN4",4,230,-0.00153113307992697,0.475,3.79756712913513
"4323","ABCB10",4,759,-0.0501298556287683,0.048,4.49696397781372
"31921","TMX1",3,370,-0.0238587479974371,0.276,4.94327616691589
"31922","SFXN2",3,266,-0.168945583634559,0.001,4.4816370010376
"31923","LY6E",3,339,-0.141311982323163,0.002,4.27277016639709
"4324","SALL1",4,1943,0.0346118368516681,0.967,4.67298889160156
"31924","PTPMT1",3,28,0.00586149957044442,0.532,3.7871081829071
"31925","PAX8",3,1462,-0.0165886990025046,0.217,4.47639894485474
"31926","NR2C2AP",3,525,0.0178815114476905,0.705,3.83572888374329
"31927","ESRRG",3,610,-0.0210947527254713,0.291,4.29373002052307
"31928","NRBP1",3,525,0.0172304291062921,0.708,4.27026391029358
"31929","HNF4G",3,525,0.00439480580443889,0.573,3.82277393341064
"31930","RORB",3,578,0.00798386711855615,0.614,4.25014805793762
"31931","NR1D2",3,525,0.0178815114476905,0.719,3.81671810150146
"4325","FAM208A",4,784,0.0732255476194085,0.996,4.31679797172546
"31932","TSNARE1",3,406,-0.0148770388131378,0.351,4.23004293441772
"519","C16orf70",5,650,-0.0726259426189646,0.009,4.15114402770996
"31933","ZSCAN30",3,190,-0.189476086766869,0.001,5.13253998756409
"31934","ZSCAN29",3,190,-0.206831360173092,0.000999000999000999,5.17235493659973
"31935","ZSCAN22",3,190,-0.208268304749408,0.000999000999000999,4.69845700263977
"31936","ZSCAN21",3,190,-0.202529841417326,0.001,5.1322820186615
"31937","ZNF232",3,190,-0.210415959136231,0.000999000999000999,5.09596705436707
"31938","BPNT1",3,169,-0.0363891822016406,0.257,4.76380920410156
"520","CPOX",5,2018,-0.0180021894571025,0.175,4.62553405761719
"31939","C20orf27",3,516,0.0166245154962677,0.695,4.205894947052
"31940","PPP1R18",3,359,0.0377806575736705,0.82,3.80714011192322
"31941","PPP1R7",3,498,0.00440387285396706,0.549,4.26065397262573
"31942","SPN",3,634,-0.0591259491062671,0.032,4.32111096382141
"31943","PPP1R16A",3,429,0.026959199391073,0.766,3.79958486557007
"4326","PLP2",4,1100,-0.0186730631666331,0.231,4.67710089683533
"4327","ATG16L2",4,1548,-0.0374239074083932,0.035,3.50342893600464
"521","WDR45",5,650,-0.0768252660329735,0.007,4.51289415359497
"31944","TOP1MT",3,429,-0.0505397604840693,0.109,5.00990605354309
"129","IER3",1,0,NA,1,4.07621598243713
"31945","PPP6R2",3,852,0.0870951273449187,0.999,4.32002401351929
"4328","IQSEC2",4,163,-0.0931744059577276,0.067,4.94024181365967
"31946","TOR1AIP1",3,95,0.0185248724451143,0.573,4.19372892379761
"21058","C1orf123",2,2,-1,0.506,4.29622912406921
"31947","FOXC1",3,699,0.0588733919453334,0.97,4.24420809745789
"31948","FOXC2",3,503,0.0942929680671171,0.997,3.7874960899353
"21059","VNN2",2,17,-0.29109086821373,0.087,4.84281086921692
"21060","VNN1",2,5,-0.774596669241483,0.102,5.07413911819458
"21061","STK38L",2,7,0,0.561,4.38170194625854
"4329","MIER3",4,1261,0.0350126956584896,0.934,4.55855107307434
"31949","MIER1",3,77,0.0558435593287455,0.686,4.62129402160645
"4330","FLAD1",4,1597,-0.0265441134386535,0.086,4.38393497467041
"31950","LAPTM4A",3,27,-0.359546247753337,0.017,5.14036107063293
"31951","C19orf47",3,288,-0.0136211419138078,0.391,4.0280179977417
"31952","PPIL2",3,612,-0.0066679649142017,0.441,3.80310893058777
"130","UBE2QL1",1,0,NA,1,4.68466305732727
"31953","KCTD3",3,16,-0.0506369683541833,0.451,4.10084009170532
"31954","MAST3",3,202,0.036280555605123,0.741,4.80435800552368
"522","NLRP5",5,482,-0.0895745130877825,0.007,5.12193608283997
"31955","AKAP10",3,902,-0.0377124292304658,0.086,4.42184495925903
"31956","KCNC2",3,976,-0.0208983579624405,0.206,3.95158910751343
"31957","KCNS3",3,976,-0.0209826467770105,0.201,4.36190700531006
"31958","ATP2B2",3,929,-0.0380288877891677,0.069,3.98273110389709
"31959","AKAP11",3,736,-0.0531184570045694,0.031,4.31524085998535
"31960","AKAP7",3,736,-0.0510971926256209,0.041,4.34365510940552
"31961","PDE4DIP",3,742,-0.053936997384591,0.033,3.88536715507507
"31962","SRBD1",3,337,-0.0113233028103483,0.396,4.7772331237793
"31963","PRKX",3,770,-0.0416035651186321,0.083,3.92756915092468
"31964","NFKBIL1",3,230,0.0103828263346271,0.58,4.73586297035217
"31965","LCA5L",3,55,-0.231884472286071,0.009,4.64423418045044
"523","FAR1",5,45,-0.166135242909682,0.09,4.15780687332153
"31966","SLF1",3,491,-0.0421882240837712,0.14,4.20422983169556
"4331","DSP",4,2191,0.0166171067110379,0.832,3.96193790435791
"4332","THUMPD3",4,838,0.00984626286825976,0.654,4.08786106109619
"4333","CARNMT1",4,989,-0.0205937734800079,0.214,4.55654311180115
"31967","DUS1L",3,412,-0.119380584969137,0.002,3.72846102714539
"31968","DECR1",3,874,-0.0387564777804036,0.09,4.35881400108337
"31969","MARCKS",3,1000,-0.00922799867904061,0.363,4.35864114761353
"31970","TRPV4",3,915,-0.00405185937820375,0.475,3.92470002174377
"21062","BEND3",2,50,-0.0530612244897959,0.372,4.06744885444641
"31971","CMTR1",3,172,-0.0702346907533549,0.14,3.65877795219421
"21063","ADPRHL2",2,5,-0.632455532033676,0.166,4.48386907577515
"64","CDKL5",6,557,-0.0356317417818882,0.142,4.74091100692749
"31972","SASS6",3,335,-0.110132238862225,0.009,3.82485795021057
"31973","SLC39A3",3,287,-0.0519777777353355,0.15,4.86979389190674
"31974","WDR5B",3,423,-0.0287031994358182,0.223,4.21734404563904
"31975","WSB2",3,146,0.0418961136900657,0.709,4.29500412940979
"31976","STK39",3,425,-0.0102686099271529,0.394,5.70314383506775
"31977","SPECC1L",3,63,0.00177509743194743,0.517,4.59093403816223
"31978","AFAP1",3,63,-0.0550280203903705,0.322,4.15562510490417
"31979","PLA1A",3,943,0.0616860255609972,0.991,4.4192521572113
"31980","PEA15",3,943,0.0501004132363742,0.974,4.42848896980286
"4334","CBR4",4,785,-0.0567911783191823,0.025,4.17310905456543
"31981","ETV4",3,732,-0.0127656301581375,0.317,4.34098696708679
"31982","ROBO4",3,23,-0.214461027134396,0.169,4.5433509349823
"31983","MAP3K13",3,176,0.0647626251417455,0.834,4.00114798545837
"4335","ZBTB12",4,2007,0.0149622713148505,0.78,4.08472299575806
"31984","NSRP1",3,428,-3.07537784791294e-05,0.501,3.67925977706909
"31985","ETNK2",3,44,-0.149810153923906,0.11,4.35903906822205
"31986","ETNK1",3,44,-0.0898860923543438,0.227,3.93280410766602
"31987","PRPSAP1",3,42,-0.138180009832288,0.14,5.11207795143127
"31988","PRPSAP2",3,42,-0.26998248074924,0.009,5.17531299591064
"31989","PRPS1",3,42,-0.121173239391391,0.176,5.17720293998718
"4336","CST6",4,506,-0.0147386102402702,0.359,4.5614800453186
"4337","IL32",4,994,-0.0629981251177431,0.011,4.49802684783936
"524","CHID1",5,1683,-0.0423157529270628,0.018,4.90346813201904
"525","PSAPL1",5,1683,-0.0377764431121102,0.029,4.47835993766785
"526","ZDHHC5",5,40,-0.116807620527786,0.188,5.3016939163208
"4338","ANKRD46",4,11,-0.170560573084488,0.358,4.20799398422241
"31990","FCGRT",3,411,-0.00707015427118687,0.457,4.45728302001953
"31991","CD1C",3,741,-0.0318008971211458,0.139,4.32921886444092
"31992","CD1E",3,411,-0.0138900375947211,0.372,4.88491606712341
"31993","SLF2",3,243,-0.10584085677446,0.025,4.39213514328003
"31994","PSIP1",3,350,0.00170771977334586,0.512,4.12483310699463
"21064","RNASET2",2,54,0.0617292740642996,0.661,3.6932418346405
"527","COQ4",5,109,0.00903423184220035,0.555,4.71426177024841
"31995","USP37",3,847,0.0205484741304392,0.766,4.30491805076599
"31996","PPIL4",3,480,0.00292865086578474,0.52,3.84339308738708
"131","UBD",1,0,NA,1,4.52930593490601
"31997","VASN",3,772,-0.0068714468320757,0.406,4.33770203590393
"31998","SPAST",3,32,-0.288907843326352,0.024,3.98540592193604
"31999","FAM241A",3,68,0.0285075198501715,0.6,4.62383604049683
"32000","EPPK1",3,485,-0.0371561382127769,0.148,3.74738383293152
"32001","XPO4",3,411,0.0402080231528373,0.826,4.21067690849304
"32002","TARDBP",3,9,-0.301232038038355,0.229,4.35968995094299
"32003","ZNF335",3,60,-0.0216613440821252,0.452,3.41506195068359
"21065","BCL7A",2,26,-0.0827837354384716,0.33,4.4163658618927
"32004","BCL7C",3,697,-0.0063154894725045,0.42,3.98933601379395
"21066","BCL7B",2,27,-0.030535240827623,0.422,4.37465691566467
"32005","RTN3",3,19,-0.283949114568181,0.076,4.51493191719055
"32006","STAP2",3,632,0.0154923446980575,0.682,3.8658390045166
"4339","PTMS",4,2157,0.0433426931213506,0.998,3.92463493347168
"21067","RAB34",2,20,-0.120912708351669,0.265,4.43586182594299
"21068","FNIP1",2,6,0,0.59,4.77140212059021
"4340","ORAI3",4,1348,-0.0153093798744437,0.225,4.67796492576599
"32007","EMSY",3,95,0.0131590574387274,0.537,4.32230806350708
"32008","FAM32A",3,458,0.000923675229903434,0.492,4.07008099555969
"21069","RFX7",2,2,-1,0.528,4.33684301376343
"32009","ZNF326",3,86,0.0547193376419872,0.707,4.26954698562622
"32010","PILRA",3,711,0.0137887859523243,0.696,4.9916820526123
"32011","CD96",3,39,0.0424189841983852,0.599,4.54866099357605
"32012","NUDCD2",3,825,0.0617637396708017,0.994,3.91046714782715
"4341","CCNI",4,884,-0.0095057767311638,0.349,4.49101996421814
"4342","CCNI2",4,884,0.00266375561632425,0.533,4.47599983215332
"32013","CCNG2",3,71,-0.0367612830800518,0.36,4.26259684562683
"4343","APIP",4,665,-0.0203600954557351,0.238,4.4275951385498
"21070","FNIP2",2,6,0,0.601,4.72382688522339
"32014","TBC1D20",3,259,-0.0197412502006434,0.37,3.67129802703857
"32015","ARL8B",3,332,-0.0458758325082409,0.14,4.87364482879639
"32016","ALS2",3,957,0.0522214381329574,0.979,3.94924807548523
"32017","DOC2B",3,23,-0.131876094679157,0.245,4.51126289367676
"32018","SYTL1",3,19,-0.12977713690461,0.299,5.07420301437378
"32019","RPH3AL",3,23,-0.131876094679157,0.252,4.12715220451355
"32020","MLPH",3,7,-0.50709255283711,0.107,4.29607009887695
"32021","DOCK10",3,934,0.0737218427556309,0.997,4.40954494476318
"32022","RAP1GDS1",3,738,0.0885932660845588,0.998,3.85532903671265
"21071","CNN2",2,10,0.0496903994999953,0.592,4.88810086250305
"32023","RANGRF",3,398,-0.0339733870374333,0.184,4.22791004180908
"32024","ZNF451",3,591,-0.0605013013636736,0.027,3.85502505302429
"32025","SIPA1L2",3,419,-0.0664233536775945,0.042,4.91533994674683
"4344","TMEM87A",4,706,0.0227971573016862,0.788,3.90064191818237
"32026","BOD1L1",3,386,0.0123772747257897,0.603,4.19992685317993
"32027","DHRS4",3,134,-0.151603730323337,0.014,4.77852892875671
"32028","RDH11",3,139,-0.114421396249394,0.051,4.2574450969696
"32029","STRA6",3,483,-0.0291796872399625,0.206,4.94711804389954
"32030","KLF8",3,727,0.0178196084837946,0.717,4.29899716377258
"32031","TMCO3",3,357,-0.0187771168277396,0.345,4.50416398048401
"32032","SS18L1",3,315,-0.0608009884888469,0.105,4.25903701782227
"32033","CCDC6",3,428,0.0173888929120792,0.652,4.20175909996033
"4345","GPR183",4,1267,-0.0283313125275492,0.114,4.19671201705933
"32034","SHROOM1",3,755,0.0273404118385868,0.823,4.29302501678467
"32035","SHROOM2",3,857,0.0290462802799456,0.862,3.92947292327881
"32036","SHROOM3",3,755,0.0194312212709956,0.763,4.31858706474304
"32037","PPEF1",3,137,-0.0504421239499422,0.25,4.66000485420227
"32038","TNFAIP2",3,166,-0.0349151393407236,0.318,4.28303503990173
"32039","POU2AF1",3,22,-0.0775403508665393,0.345,4.36817193031311
"4346","BCAM",4,245,-0.0124240744437041,0.415,4.81270909309387
"32040","RPAIN",3,503,0.0123535779077719,0.625,3.76839780807495
"21072","XYLB",2,3,-0.816496580927726,0.33,4.89584708213806
"21073","SLC1A2",2,43,-0.264595037731971,0.013,4.33918499946594
"32041","PBLD",3,530,0.0844827147482195,0.989,3.77798914909363
"21074","ZFAND4",2,136,0.00255018245614313,0.53,4.61118793487549
"132","JOSD2",1,0,NA,1,4.08277201652527
"133","WNK4",1,0,NA,1,4.51473808288574
"134","KXD1",1,0,NA,1,4.52340221405029
"135","JOSD1",1,0,NA,1,4.09209799766541
"32042","ACKR2",3,485,-0.0145141536604813,0.377,5.06310200691223
"4347","ACKR4",4,1527,-0.0170290242118938,0.212,4.76847696304321
"4348","CCRL2",4,1527,-0.0211399078914293,0.161,4.29615092277527
"21075","TNFRSF25",2,59,0.0063487904682643,0.507,4.43075799942017
"4349","ADCK1",4,676,-0.0469977044787738,0.058,4.34859418869019
"32043","AUP1",3,312,-0.0826300177505133,0.042,3.73272109031677
"32044","GLG1",3,106,-0.0204483574840548,0.405,4.68474698066711
"32045","SELL",3,114,-0.0574354738904311,0.301,4.71948194503784
"32046","FAM91A1",3,9,-0.129099444873581,0.384,4.52162194252014
"32047","WBP1",3,200,-0.0332830884144425,0.275,4.8913369178772
"4350","SBNO1",4,2130,0.0175916148616976,0.832,4.14535212516785
"32048","HMGXB3",3,589,0.0266677516865465,0.776,3.83951687812805
"4351","SON",4,2277,0.0184813336086708,0.853,4.20006799697876
"21076","CCDC59",2,6,-0.115470053837925,0.492,3.74958109855652
"4352","NAPSA",4,873,0.00120231123554146,0.537,4.52572298049927
"32049","DISP1",3,246,0.0725623021057799,0.913,4.8451521396637
"32050","HECA",3,318,-0.0149242710231551,0.354,4.39535713195801
"32051","FOPNL",3,255,-0.046922523393493,0.174,4.10317301750183
